id,observed_on,latitude,longitude,place_state_name,place_country_name
86721569,2021-07-08,33.6796728696,-86.9521519467,Alabama,United States
86726197,2021-07-10,40.421746268,-79.6764389234,Pennsylvania,United States
86726987,2021-07-08,39.1953083333,-84.5582361111,Ohio,United States
86730552,2021-07-12,40.4748616667,-74.42022,New Jersey,United States
86754835,2021-07-12,39.6392533333,-75.7553033333,Delaware,United States
86759284,2021-07-12,39.2084889254,-76.7544720323,Maryland,United States
86811327,2021-07-10,39.4184796535,-82.5883862269,Ohio,United States
86813968,2021-07-03,40.1966297015,-80.0387011841,Pennsylvania,United States
86838258,2021-07-13,35.4525756836,-82.619354248,North Carolina,United States
86847263,2021-07-13,39.3697626526,-77.38801946,Maryland,United States
86849191,2021-07-13,36.7271321453,-82.0817421377,Virginia,United States
86876435,2021-07-13,40.79169308,-74.35159424,New Jersey,United States
86879330,2021-07-12,35.8167383333,-78.647445,North Carolina,United States
86896346,2021-07-13,42.217874323,-73.4729860665,New York,United States
86900967,2021-07-13,39.6242666667,-75.7521283333,Delaware,United States
86905013,2012-10-16,33.9420536667,-81.0342543333,South Carolina,United States
86909389,2021-07-13,40.7654685694,-73.9629730222,New York,United States
86916835,2021-07-13,36.0439028333,-81.4642033333,North Carolina,United States
86938400,2021-07-10,39.4776960386,-77.4929999782,Maryland,United States
86972028,2021-07-13,39.1854833333,-79.5950383333,West Virginia,United States
86977421,2021-07-14,40.7003908304,-75.175059083,New Jersey,United States
86985408,2021-07-14,36.8034870674,-76.2256758487,Virginia,United States
87003852,2021-07-14,38.9762315434,-77.2052636091,Maryland,United States
87006517,2021-07-14,37.2948673785,-79.5927953861,Virginia,United States
87024066,2021-07-14,33.7722778724,-84.3225792707,Georgia,United States
87034084,2021-07-14,40.008316,-76.3044019722,Pennsylvania,United States
87036319,2021-07-09,37.6687218956,-78.2650286924,Virginia,United States
87054047,2021-07-14,36.0438528333,-81.4644916667,North Carolina,United States
87066556,2021-07-14,34.9249894778,-82.3758881819,South Carolina,United States
87134684,2021-07-15,40.8025093079,-74.2249908447,New Jersey,United States
87139349,2021-07-15,40.93508078,-73.10586878,New York,United States
87140000,2021-07-15,39.0289871649,-79.4121304977,West Virginia,United States
87147138,2021-07-15,39.155090332,-86.0612792969,Indiana,United States
87155841,2021-07-15,38.3377685547,-77.2010040283,Virginia,United States
87168306,2021-07-15,40.4846881794,-74.4361440384,New Jersey,United States
87170042,2021-07-15,40.8024101257,-74.2250976563,New Jersey,United States
87172507,2021-07-15,40.8021850586,-74.2252044678,New Jersey,United States
87181844,2021-07-15,35.8988674789,-79.0104500762,North Carolina,United States
87194278,2021-07-15,41.3700370789,-73.4306564331,Connecticut,United States
87200067,2021-07-15,37.5500564575,-79.8038864136,Virginia,United States
87203223,2021-07-15,36.1498416667,-81.777795,North Carolina,United States
87210716,2021-07-15,37.667881,-77.8107669722,Virginia,United States
87233611,2021-07-13,38.0977908997,-85.6182708997,Kentucky,United States
87237368,2021-07-15,39.6375583333,-75.75615,Delaware,United States
87237401,2021-07-15,39.6375366667,-75.7561416667,Delaware,United States
87249816,2021-07-11,39.5708867707,-76.5049012562,Maryland,United States
87255860,2021-07-16,39.92791096,-75.34043047,Pennsylvania,United States
87264308,2021-07-11,37.8004638734,-80.0471250099,Virginia,United States
87294399,2021-07-16,41.2241668701,-81.5274887085,Ohio,United States
87299291,2021-07-16,38.694896698,-86.6979675293,Indiana,United States
87311612,2021-07-16,35.7803,-94.2488466667,Arkansas,United States
87313101,2021-07-16,40.085425,-75.0833805,Pennsylvania,United States
87313268,2021-07-16,40.0853721667,-75.0833445,Pennsylvania,United States
87329324,2021-07-16,39.1823188124,-76.8317896007,Maryland,United States
87401676,2021-07-17,40.5704908616,-79.9267203144,Pennsylvania,United States
87406543,2021-07-17,39.9932937622,-75.3436737061,Pennsylvania,United States
87411092,2021-07-17,41.3094337563,-74.2168594096,New York,United States
87413096,2021-07-17,38.6441421509,-78.555770874,Virginia,United States
87422861,2021-07-17,40.1511371,-75.58793568,Pennsylvania,United States
87424972,2021-07-16,39.798042,-75.6582279722,Delaware,United States
87427186,2021-07-17,41.0424423218,-75.5469970703,Pennsylvania,United States
87428395,2021-07-17,38.7266027,-77.39785145,Virginia,United States
87454914,2021-07-17,34.7006298294,-87.0991262421,Alabama,United States
87467145,2021-07-17,38.9398922,-77.3409124,Virginia,United States
87490716,2021-07-17,37.6674972222,-77.8103972222,Virginia,United States
87494640,2021-07-17,37.6668,-77.8117722222,Virginia,United States
87532083,2021-07-17,40.5718283333,-79.91901,Pennsylvania,United States
87546878,2021-07-18,36.9663124084,-80.3037261963,Virginia,United States
87548340,2021-07-18,38.8184441378,-77.1433132142,Virginia,United States
87553158,2021-07-16,35.9009786874,-84.0701565519,Tennessee,United States
87558813,2021-07-18,40.5417556763,-74.2256622314,New York,United States
87581247,2021-07-18,38.9398013676,-77.4085692689,Virginia,United States
87596303,2021-07-03,37.7164403502,-76.4365248833,Virginia,United States
87602761,2021-07-18,39.79661502,-75.61238478,Delaware,United States
87619204,2021-07-05,34.7359889,-80.0881194,South Carolina,United States
87619501,2021-07-18,40.0397308,-75.2068895997,Pennsylvania,United States
87621147,2021-07-18,39.761037285,-76.6482467727,Pennsylvania,United States
87628450,2021-07-18,35.9344024658,-78.4848480225,North Carolina,United States
87677958,2021-07-18,36.7351026257,-88.1204560082,Kentucky,United States
87705194,2021-07-19,41.5087356567,-75.0186080933,Pennsylvania,United States
87705917,2021-07-19,37.9499664307,-86.0401382446,Kentucky,United States
87706875,2021-07-19,38.0267715454,-86.5282287598,Indiana,United States
87708271,2021-07-16,42.2704583333,-70.9204866667,Massachusetts,United States
87716504,2021-07-19,39.6386108398,-78.1192016602,West Virginia,United States
87722870,2021-07-19,40.8623542786,-75.7518386841,Pennsylvania,United States
87738670,2021-07-19,42.0566539077,-76.0362275074,New York,United States
87748454,2021-07-18,35.9804138,-78.9988389,North Carolina,United States
87749398,2021-07-19,39.6820068359,-79.9642562866,West Virginia,United States
87750222,2021-07-18,35.7315673828,-85.3353652954,Tennessee,United States
87754702,2021-07-18,32.8974682778,-80.6800253889,South Carolina,United States
87789504,2021-07-19,38.4443817139,-82.2464065552,West Virginia,United States
87848106,2021-07-20,39.696472168,-76.2694091797,Maryland,United States
87852722,2021-07-20,41.0066979367,-75.281093799,Pennsylvania,United States
87853257,2021-07-20,39.579552929,-78.1051245332,West Virginia,United States
87867131,2021-07-17,38.9359779358,-77.2739257813,Virginia,United States
87867365,2021-07-20,36.815255,-82.704915,Virginia,United States
87872826,2021-07-20,40.5873813118,-74.7129408197,New Jersey,United States
87874281,2021-07-20,40.1597251892,-75.2145233154,Pennsylvania,United States
87889742,2021-07-20,39.4388046265,-76.9011001587,Maryland,United States
87893503,2021-07-20,40.806483,-74.3894489722,New Jersey,United States
87900269,2021-07-20,40.972289918,-74.0092017689,New Jersey,United States
87901589,2021-07-20,39.2388343811,-77.2819519043,Maryland,United States
87915979,2021-07-20,36.1325683594,-79.0139160156,North Carolina,United States
87917618,2021-07-20,39.2254905701,-76.8778457642,Maryland,United States
87927796,2021-07-20,39.0147235059,-76.4503397886,Maryland,United States
87931121,2021-07-14,39.6807640971,-76.4935518153,Maryland,United States
87932651,2021-07-20,37.9713083333,-86.5390866667,Indiana,United States
87938863,2021-07-20,35.5090633333,-80.8434,North Carolina,United States
87988709,2021-07-21,41.5438919067,-74.4771957397,New York,United States
87992739,2021-07-14,40.421199026,-79.6733061037,Pennsylvania,United States
87994339,2021-07-21,40.9294491897,-74.5101540271,New Jersey,United States
87995281,2021-07-21,41.7126356,-81.1756111,Ohio,United States
87995548,2021-07-21,38.9234021229,-77.1057250055,District of Columbia,United States
88033077,2021-07-04,39.99868,-74.7759866667,New Jersey,United States
88051480,2021-07-21,39.5610237122,-78.1100997925,West Virginia,United States
88060955,2021-07-09,39.1905618614,-77.1828043833,Maryland,United States
88064911,2021-07-21,40.433427,-79.9035839722,Pennsylvania,United States
88066031,2021-07-21,41.81063,-72.446945,Connecticut,United States
88068855,2021-07-21,36.0969356739,-94.1378300193,Arkansas,United States
88114359,2021-07-22,39.2896537781,-76.856842041,Maryland,United States
88115515,2021-07-22,36.4124794006,-81.5851821899,North Carolina,United States
88131293,2021-07-21,41.209168894,-73.8505876679,New York,United States
88142346,2021-07-22,34.18579575,-83.85183412,Georgia,United States
88150760,2021-07-22,39.5400637349,-76.3857807933,Maryland,United States
88160854,2021-07-22,34.62068,-92.9009,Arkansas,United States
88177892,2021-07-22,39.5845947266,-76.9482574463,Maryland,United States
88183559,2021-07-22,39.2534756475,-76.7977415119,Maryland,United States
88190748,2021-07-22,32.4595616667,-90.1952583333,Mississippi,United States
88190827,2021-07-22,37.0929955552,-80.7026893181,Virginia,United States
88194821,2021-07-05,37.9537535939,-75.5011346032,Virginia,United States
88196939,2021-07-22,40.17309836,-80.13971959,Pennsylvania,United States
88197451,2021-07-21,34.1331001024,-82.0243661614,South Carolina,United States
88207801,2021-07-22,36.0940055847,-78.921661377,North Carolina,United States
88214699,2021-07-21,39.0154393391,-77.0937473327,Maryland,United States
88220821,2021-07-08,38.8899976015,-77.326524267,Virginia,United States
88223322,2021-07-20,36.7354417969,-88.1161894113,Kentucky,United States
88248294,2021-07-22,38.6330249024,-75.3142453545,Delaware,United States
88267138,2021-07-23,34.69921875,-83.48097229,Georgia,United States
88281255,2021-07-23,39.6121537144,-75.7284797228,Delaware,United States
88282785,2021-07-23,35.5804100037,-78.5824050903,North Carolina,United States
88285477,2021-07-23,39.3689231873,-76.8056182861,Maryland,United States
88285903,2021-07-23,37.1205940247,-80.8283615112,Virginia,United States
88289512,2021-07-20,34.645361,-93.612271,Arkansas,United States
88296566,2021-07-23,41.0343106819,-72.0023886463,New York,United States
88310295,2021-07-23,37.5029157903,-77.5594955381,Virginia,United States
88329262,2021-07-18,34.0126222167,-84.3472883333,Georgia,United States
88330205,2021-07-23,40.4759186396,-74.4169345298,New Jersey,United States
88338026,2021-07-22,41.00344445,-74.03050283,New Jersey,United States
88345734,2021-07-03,32.911805,-88.3265833333,Alabama,United States
88383395,2021-07-24,34.8000144958,-82.1360168457,South Carolina,United States
88388528,2021-07-24,39.8266062141,-76.8534348161,Pennsylvania,United States
88389361,2021-07-24,35.2417602539,-85.2350082397,Tennessee,United States
88390111,2021-07-23,41.677355,-73.355675,Connecticut,United States
88393549,2021-07-24,40.3143119812,-75.9417877197,Pennsylvania,United States
88395090,2021-07-23,38.84195,-78.3061888889,Virginia,United States
88396608,2021-07-24,39.2086715698,-77.2062759399,Maryland,United States
88396873,2021-07-24,40.3567842853,-80.0232174163,Pennsylvania,United States
88398920,2021-07-24,39.6291617129,-76.5063503326,Maryland,United States
88407081,2021-07-24,41.3222961426,-72.9016189575,Connecticut,United States
88431401,2021-07-24,40.0169369722,-74.236951,New Jersey,United States
88431574,2021-07-24,40.0169369722,-74.236951,New Jersey,United States
88445539,2021-07-24,41.7610783333,-72.21643,Connecticut,United States
88449848,2021-07-16,35.9969897653,-94.1359934583,Arkansas,United States
88477316,2021-07-24,36.3876134706,-82.3922215799,Tennessee,United States
88486954,2021-07-24,35.6071624756,-83.8167190552,Tennessee,United States
88489663,2021-07-24,39.38376344,-75.66823595,Delaware,United States
88525980,2021-07-25,40.3609809875,-74.9097595215,New Jersey,United States
88536630,2021-07-18,40.6882947013,-74.3583929511,New Jersey,United States
88545178,2021-07-25,38.8083804958,-77.7180670203,Virginia,United States
88547550,2021-07-24,35.9347916667,-79.0880278333,North Carolina,United States
88562590,2021-07-25,40.888759613,-74.3837051392,New Jersey,United States
88563113,2021-07-25,38.8065285562,-77.7184906416,Virginia,United States
88563534,2021-07-25,40.1212129722,-77.0696559722,Pennsylvania,United States
88567597,2021-07-25,39.0149833333,-76.4427333333,Maryland,United States
88574893,2021-07-25,41.3199272156,-73.9881668091,New York,United States
88575445,2021-07-25,42.5189944444,-76.5644611111,New York,United States
88582631,2021-07-25,36.1041666667,-93.9802777778,Arkansas,United States
88583097,2021-07-25,36.101189,-93.99131,Arkansas,United States
88584286,2021-07-25,41.5074996948,-72.5827713013,Connecticut,United States
88593686,2021-07-25,35.2079238892,-85.8311004639,Tennessee,United States
88604178,2021-07-25,39.0617538,-76.7134048,Maryland,United States
88606048,2021-07-25,38.4011459722,-82.4758709722,West Virginia,United States
88635263,2021-07-25,37.9982944444,-75.5669611111,Virginia,United States
88669353,2021-07-25,37.9992561111,-75.56903075,Maryland,United States
88683091,2021-07-26,33.45686028,-84.81100892,Georgia,United States
88684405,2021-07-18,37.2260171142,-80.003708798,Virginia,United States
88695487,2021-07-26,39.1136833695,-84.2387103092,Ohio,United States
88705385,2021-07-26,40.5302230642,-74.2344354932,New York,United States
88716180,2021-07-22,40.5163033333,-74.4393466667,New Jersey,United States
88723280,2021-07-26,33.805845,-80.826675,South Carolina,United States
88725441,2021-07-26,41.4672737122,-71.9593963623,Connecticut,United States
88725818,2021-07-26,33.8128383333,-80.8341916667,South Carolina,United States
88745540,2021-07-26,36.5751250283,-87.3796110977,Tennessee,United States
88749792,2021-07-26,41.327330703,-72.3272348102,Connecticut,United States
88751311,2021-07-26,40.6230235099,-79.1268963473,Pennsylvania,United States
88759060,2021-07-26,40.9322,-73.7987366667,New York,United States
88759295,2021-07-26,39.4472312927,-79.1194763184,Maryland,United States
88762667,2021-07-21,40.6107347219,-74.4369146838,New Jersey,United States
88776727,2021-06-09,34.4979952694,-93.9732323871,Arkansas,United States
88801142,2021-06-08,38.397657357,-79.9145739986,West Virginia,United States
88816624,2021-07-24,38.8657616835,-77.1229676244,Virginia,United States
88822845,2021-07-27,38.9444084167,-77.1829147339,Virginia,United States
88869543,2021-07-27,40.0124008264,-74.7744341567,New Jersey,United States
88872126,2021-07-27,34.7801168729,-82.5053969678,South Carolina,United States
88873671,2021-07-27,34.36652,-89.2378216667,Mississippi,United States
88878146,2021-07-27,40.3548800771,-74.5665781744,New Jersey,United States
88887130,2021-07-27,40.6237429722,-80.0059729722,Pennsylvania,United States
88941816,2021-07-28,35.9170383333,-78.5857616667,North Carolina,United States
88944340,2021-07-24,40.9450083333,-74.3871777778,New Jersey,United States
88945046,2021-07-28,39.99403165,-74.81409069,New Jersey,United States
88953702,2021-07-28,37.75013066,-79.34589583,Virginia,United States
88964876,2021-07-28,35.9517860413,-86.5054855347,Tennessee,United States
88970932,2021-07-28,36.0119171143,-78.8256988525,North Carolina,United States
88971554,2021-07-28,40.4750712729,-74.4203941338,New Jersey,United States
88977576,2021-07-28,41.0639877319,-74.4444351196,New Jersey,United States
88977767,2021-07-28,41.2741846396,-81.5712726463,Ohio,United States
88987996,2021-07-28,35.3158798218,-83.2958602905,North Carolina,United States
88991866,2021-07-28,36.8979033425,-85.9814616667,Kentucky,United States
89008419,2021-07-28,40.7902755408,-74.6197443868,New Jersey,United States
89015539,2021-07-28,42.2970743308,-73.5956426089,New York,United States
89091797,2021-07-29,38.5177064728,-79.054769408,Virginia,United States
89092855,2021-07-29,36.9021762263,-88.0357640114,Kentucky,United States
89110811,2021-07-29,35.97164635,-78.51738206,North Carolina,United States
89120057,2021-07-29,37.0620384216,-90.0966491699,Missouri,United States
89124556,2021-07-29,33.7760105932,-83.7358451261,Georgia,United States
89127334,2021-07-28,37.2686731491,-77.5784182095,Virginia,United States
89146454,2021-07-29,37.6672305556,-77.8099166667,Virginia,United States
89146456,2021-07-29,37.6666166667,-77.8105416667,Virginia,United States
89149730,2021-07-29,36.2564583333,-93.7047283333,Arkansas,United States
89177313,2021-07-30,35.6328888889,-78.8243166667,North Carolina,United States
89181819,2021-07-30,35.7789870163,-78.8625500109,North Carolina,United States
89182522,2021-07-30,34.91485853,-82.33504824,South Carolina,United States
89183944,2021-07-30,40.6584757392,-74.2995929718,New Jersey,United States
89184538,2021-07-30,40.1470489502,-75.1699447632,Pennsylvania,United States
89209693,2021-07-30,37.0192603188,-76.3534455746,Virginia,United States
89209811,2021-07-30,33.8801002502,-83.4616394043,Georgia,United States
89234030,2021-07-30,39.1847805556,-79.7941361111,West Virginia,United States
89240030,2021-07-29,34.5187068866,-83.5007265955,Georgia,United States
89252492,2021-07-30,32.4324289966,-90.1626616194,Mississippi,United States
89271579,2021-07-30,38.6962630743,-90.4955525282,Missouri,United States
89308249,2021-07-30,40.2176283333,-74.4289783333,New Jersey,United States
89310239,2021-07-31,38.41950104,-77.50407027,Virginia,United States
89328361,2021-07-31,40.19992814,-80.04095728,Pennsylvania,United States
89336225,2021-07-31,42.8327982,-78.7399504,New York,United States
89345774,2021-07-31,38.8864000947,-75.476215677,Delaware,United States
89357477,2021-07-31,35.5670482484,-80.6184059254,North Carolina,United States
89360424,2021-07-31,36.032423,-78.95963,North Carolina,United States
89369855,2021-07-31,41.7935333,-74.1803894,New York,United States
89373182,2021-07-31,39.0828285217,-77.390411377,Maryland,United States
89378015,2021-07-31,42.0568504333,-80.0978469849,Pennsylvania,United States
89392375,2021-07-31,41.1787436957,-73.4686611206,Connecticut,United States
89394354,2021-07-31,39.27524449,-76.6585689,Maryland,United States
89395058,2021-07-31,41.5780533333,-73.8651883333,New York,United States
89396902,2021-07-31,34.9848454027,-81.0729053245,South Carolina,United States
89407020,2021-07-30,37.3108716726,-79.49845,Virginia,United States
89420680,2021-07-30,38.7518748918,-77.1089785098,Virginia,United States
89423537,2021-07-31,39.1530138889,-77.2545055556,Maryland,United States
89452534,2021-07-31,39.3934089722,-76.98829,Maryland,United States
89455589,2021-07-31,41.5347685082,-72.7326387578,Connecticut,United States
89467851,2021-07-31,40.9424578445,-80.050443057,Pennsylvania,United States
89472832,2021-07-30,41.2451222222,-73.7971805556,New York,United States
89475155,2021-07-30,41.2441166667,-73.7969361111,New York,United States
89481746,2021-08-01,41.6794808535,-73.8979492709,New York,United States
89489894,2021-07-30,40.61902,-80.0320666667,Pennsylvania,United States
89495687,2021-08-01,40.6683120728,-74.4773025513,New Jersey,United States
89499526,2021-07-31,39.1073317,-76.5710753,Maryland,United States
89511024,2021-08-01,38.4171333313,-81.8296813965,West Virginia,United States
89511191,2021-08-01,38.4171333313,-81.8296813965,West Virginia,United States
89536875,2021-08-01,33.9115638733,-83.3593826294,Georgia,United States
89546742,2021-08-01,35.1946052507,-85.8634878695,Tennessee,United States
89548589,2021-07-31,42.8503639722,-72.57692,Vermont,United States
89557113,2021-07-30,39.4528783333,-76.7537616667,Maryland,United States
89573281,2021-08-01,33.2898198,-84.22218195,Georgia,United States
89573980,2021-08-01,38.86460685,-77.56401783,Virginia,United States
89584226,2021-08-01,35.0817833333,-82.58332,South Carolina,United States
89594705,2021-08-01,39.0595471667,-77.1635278333,Maryland,United States
89628268,2021-08-02,41.473016,-73.775637,New York,United States
89629902,2021-08-02,38.9471193,-76.4944427,Maryland,United States
89637424,2021-08-02,43.2208922435,-70.6254395929,Maine,United States
89638869,2021-08-02,41.4730449722,-73.775191,New York,United States
89640932,2021-08-02,35.13261961,-80.86440923,North Carolina,United States
89645227,2021-08-02,40.7182083333,-74.01555555,New York,United States
89648973,2021-08-02,35.6030328922,-79.9594974346,North Carolina,United States
89651575,2021-08-02,39.67509687,-76.45139416,Maryland,United States
89654942,2021-08-02,37.7260932922,-77.6634521484,Virginia,United States
89660163,2021-08-02,41.2408434553,-74.2029287574,New York,United States
89668170,2021-08-02,35.9237676,-94.14915983,Arkansas,United States
89673543,2021-08-02,34.64928,-93.01115,Arkansas,United States
89679056,2021-08-02,34.0615778333,-84.0033277833,Georgia,United States
89685762,2021-08-02,37.1342111295,-85.9819304417,Kentucky,United States
89688295,2021-08-02,41.67443,-73.9323583333,New York,United States
89689910,2021-08-02,39.8799425999,-75.2572349883,Pennsylvania,United States
89692156,2021-08-01,36.1346,-80.6595,North Carolina,United States
89699422,2021-08-02,40.3985481262,-79.7347946167,Pennsylvania,United States
89699729,2021-08-02,39.2835960388,-80.5495452881,West Virginia,United States
89704871,2021-08-02,40.0758333333,-75.5561111111,Pennsylvania,United States
89717197,2021-08-02,38.8935883333,-76.7936083333,Maryland,United States
89731126,2021-08-02,39.739045,-75.7045366667,Delaware,United States
89733368,2021-08-02,37.6671861111,-77.8107305556,Virginia,United States
89738376,2021-08-01,40.445225,-75.626725,Pennsylvania,United States
89740716,2021-07-30,38.749925,-77.0921638333,Virginia,United States
89761861,2021-08-02,40.9199216667,-72.42335,New York,United States
89767793,2021-08-03,35.81539501,-78.76069125,North Carolina,United States
89778235,2021-08-02,41.674525,-73.9346383333,New York,United States
89787825,2021-08-03,33.33269988,-84.78982177,Georgia,United States
89797032,2021-07-26,33.9974216667,-83.9289166667,Georgia,United States
89804157,2021-08-03,39.43256,-82.54499535,Ohio,United States
89806096,2021-08-03,35.5791473389,-82.4943466187,North Carolina,United States
89807955,2021-08-03,40.8324928284,-74.7028961182,New Jersey,United States
89816160,2021-08-03,38.7273725449,-77.7162184753,Virginia,United States
89832590,2021-08-03,38.820685157,-76.7532348623,Maryland,United States
89836673,2021-08-03,34.7102511947,-82.2922255781,South Carolina,United States
89841602,2021-08-03,39.3108334938,-77.6276503206,Maryland,United States
89853491,2021-08-03,40.790642087,-74.6193536213,New Jersey,United States
89895077,2021-08-04,33.4444465637,-83.4004669189,Georgia,United States
89903761,2021-08-04,39.3074101009,-76.8149559394,Maryland,United States
89904640,2021-08-04,41.2524676019,-73.4500297755,Connecticut,United States
89912007,2021-08-04,39.785446167,-75.6151275635,Delaware,United States
89917073,2021-07-31,39.1528861111,-77.2544444444,Maryland,United States
89917413,2021-08-04,33.9511416667,-84.6282666667,Georgia,United States
89930444,2021-08-04,41.2479805555,-73.4740042435,Connecticut,United States
89934775,2021-08-04,36.1817741394,-88.3880691528,Tennessee,United States
89942435,2021-08-04,35.2205047607,-89.7512283325,Tennessee,United States
89944568,2021-08-04,39.35489434,-76.97471531,Maryland,United States
89961907,2021-08-04,36.1138346229,-86.634361054,Tennessee,United States
89962498,2021-08-04,39.0462379456,-77.0146636963,Maryland,United States
89963854,2021-08-04,42.299,-73.6146616667,New York,United States
89969733,2021-08-04,41.2805671692,-73.5633850098,New York,United States
89971274,2021-08-04,40.0073388827,-87.554275,Illinois,United States
89984065,2021-08-04,34.878650474,-86.008282056,Alabama,United States
89988458,2021-08-04,33.9300795913,-86.7923532799,Alabama,United States
89993435,2021-08-02,41.6709366667,-73.9364466667,New York,United States
90024709,2021-08-05,40.31497163,-75.97796173,Pennsylvania,United States
90024814,2021-08-05,36.0278320313,-78.9894485474,North Carolina,United States
90039823,2021-07-31,37.9479843063,-75.5037774521,Virginia,United States
90040530,2021-08-05,41.0331993103,-74.1247024536,New Jersey,United States
90041479,2021-08-04,39.7850033333,-75.6209633333,Delaware,United States
90045338,2021-08-05,38.2110786438,-85.4793701172,Kentucky,United States
90047464,2021-08-05,38.5766947416,-90.0108839926,Illinois,United States
90065362,2021-08-05,40.8882216667,-73.69922,New York,United States
90069754,2021-08-05,41.73776779,-74.19640142,New York,United States
90071082,2021-08-04,36.6755438783,-80.9319610243,Virginia,United States
90077050,2021-08-04,39.3129222222,-77.7373805556,West Virginia,United States
90081441,2021-08-01,38.670805,-90.7614666667,Missouri,United States
90084575,2021-08-05,39.5723209428,-75.0072819297,New Jersey,United States
90085012,2021-08-05,39.7505493164,-75.1281738281,New Jersey,United States
90087045,2021-08-05,34.6960860026,-82.290914543,South Carolina,United States
90088980,2021-08-01,41.8358716667,-74.2313383333,New York,United States
90088993,2021-08-05,33.7716943711,-84.336402982,Georgia,United States
90091379,2021-08-05,41.2806015015,-73.5634841919,New York,United States
90100496,2021-08-05,39.7531966667,-75.1514445,New Jersey,United States
90108071,2021-07-02,40.4794718789,-74.4343490601,New Jersey,United States
90130216,2021-08-05,39.474093,-76.9835709722,Maryland,United States
90137347,2021-08-03,39.1148555556,-77.1336916667,Maryland,United States
90140535,2021-08-06,40.9307444444,-74.3662527778,New Jersey,United States
90146343,2021-08-06,37.9208225769,-80.4557064816,West Virginia,United States
90160037,2021-07-31,42.645096947,-81.8270439282,Ontario,Canada
90160250,2021-08-06,35.5635527848,-82.5996863377,North Carolina,United States
90162198,2021-08-02,41.67253,-73.933845,New York,United States
90164331,2021-08-02,39.3316883333,-83.0502388333,Ohio,United States
90166421,2021-08-06,41.63605604,-73.93006426,New York,United States
90167652,2021-08-06,39.9223937988,-74.7344589233,New Jersey,United States
90172131,2021-08-06,41.3510475159,-73.7254104614,New York,United States
90173793,2021-08-03,33.3755616667,-84.777345,Georgia,United States
90178162,2021-08-06,40.5728569031,-74.1486358643,New York,United States
90190385,2021-08-06,40.2318616727,-75.2855616667,Pennsylvania,United States
90193302,2021-07-30,41.6179403942,-74.3893118876,New York,United States
90197689,2021-08-06,35.6291638046,-86.7727131685,Tennessee,United States
90201578,2021-08-06,35.6427879333,-82.4038314819,North Carolina,United States
90210387,2021-08-02,36.0958442688,-85.5564575195,Tennessee,United States
90266616,2021-08-07,38.8899082505,-77.3264776637,Virginia,United States
90275978,2021-08-07,37.7602804714,-80.9015224166,West Virginia,United States
90281769,2021-08-07,38.960195,-77.05355,District of Columbia,United States
90283487,2021-08-07,36.8973332305,-88.0317739065,Kentucky,United States
90289729,2021-08-07,39.81087064,-75.65996544,Delaware,United States
90299121,2021-08-07,35.3592133333,-76.8619,North Carolina,United States
90301802,2021-08-07,36.28304693,-86.57432836,Tennessee,United States
90315414,2021-08-07,40.274155,-75.2870116667,Pennsylvania,United States
90321599,2021-08-07,39.0970934768,-76.5906882822,Maryland,United States
90333769,2021-08-07,38.9600916667,-77.0539778333,District of Columbia,United States
90340191,2021-08-07,38.9987715601,-87.1674564791,Indiana,United States
90348307,2021-08-07,41.3475916667,-74.6881716667,New Jersey,United States
90385449,2021-08-08,37.7966546081,-79.441939015,Virginia,United States
90387632,2021-08-08,39.99110951,-75.75932777,Pennsylvania,United States
90391239,2021-08-08,38.3449533333,-77.7476883333,Virginia,United States
90397113,2021-08-08,35.2281173179,-85.7740054373,Tennessee,United States
90398879,2021-08-08,37.4468616667,-77.7031633333,Virginia,United States
90399482,2021-08-08,33.9087133333,-83.4078966667,Georgia,United States
90413345,2021-08-08,39.0698583333,-77.4355783333,Virginia,United States
90414849,2021-08-08,33.6637433917,-83.929275535,Georgia,United States
90417789,2021-08-08,39.6520116667,-76.580445,Maryland,United States
90430617,2021-08-08,36.1346111,-83.7906801,Tennessee,United States
90435927,2021-08-07,40.0083841779,-87.5501560994,Illinois,United States
90436613,2021-08-08,38.8851525,-77.4479305,Virginia,United States
90441096,2021-08-08,41.2805671692,-73.5634918213,New York,United States
90444540,2021-08-08,40.9913253784,-77.3048782349,Pennsylvania,United States
90445454,2021-08-08,38.76020852,-77.22991763,Virginia,United States
90446340,2021-08-05,38.8399805556,-76.9021638889,Maryland,United States
90454607,2021-08-08,38.3084292126,-76.0135719934,Maryland,United States
90458456,2021-08-08,41.2806015015,-73.5634841919,New York,United States
90473137,2021-08-08,37.6673611111,-77.8117166667,Virginia,United States
90482218,2021-08-08,38.970375,-77.0518583333,District of Columbia,United States
90482582,2021-08-08,39.77000698,-75.56995155,Delaware,United States
90487472,2021-08-08,39.3384649908,-81.9938002383,Ohio,United States
90493124,2021-08-08,39.637275,-75.75637,Delaware,United States
90550060,2021-08-09,35.2449684143,-85.2262420654,Tennessee,United States
90608489,2021-08-07,38.0123416667,-85.27133,Kentucky,United States
90608953,2021-08-09,39.0325806074,-76.9911605473,Maryland,United States
90610757,2021-08-08,36.64447405,-82.10812372,Virginia,United States
90679245,2021-08-10,35.989488042,-94.1719420761,Arkansas,United States
90691294,2021-08-10,40.8354580096,-75.8240076744,Pennsylvania,United States
90695463,2021-08-10,39.5172705203,-79.2969889312,Maryland,United States
90713326,2021-07-29,33.2013916667,-81.690425,South Carolina,United States
