observed_on,latitude,longitude,place_state_name
2021-06-20,40.0187347249,-75.755033199,Pennsylvania
2021-06-20,39.2617116667,-84.3549883333,Ohio
2021-06-20,35.9151687622,-79.0042724609,North Carolina
2021-06-20,39.3373669313,-82.1120208221,Ohio
2021-06-20,39.0617416667,-77.1659083333,Maryland
2021-06-21,38.72685759,-77.31533785,Virginia
2021-06-22,40.5332033333,-79.79058,Pennsylvania
2021-06-23,39.0583522821,-76.5052394557,Maryland
2021-06-23,40.5364157085,-76.2325172424,Pennsylvania
2021-06-23,37.4225237505,-77.2047651112,Virginia
2021-06-26,42.05504796,-76.0345735,New York
2021-06-26,35.1422888333,-81.3668366667,South Carolina
2021-06-28,39.5945747244,-75.9518413526,Maryland
2021-06-29,39.4665757479,-76.919874057,Maryland
2021-06-29,39.5341986046,-76.9751762158,Maryland
2021-06-30,39.4378639915,-76.9118598674,Maryland
2021-07-01,33.9566283333,-89.7546916667,Mississippi
2021-07-02,39.3242357802,-82.1177634389,Ohio
2021-07-03,39.2300505,-76.75525775,Maryland
2021-07-04,41.7355708312,-73.935861541,New York
2021-07-05,34.6146184214,-82.2971490991,South Carolina
2021-07-06,37.55238231,-77.55861435,Virginia
2021-07-06,38.36844,-82.427195,West Virginia
2021-07-06,37.7892416667,-83.6352916667,Kentucky
2021-07-10,41.7975221002,-73.7914904224,New York
2021-07-09,43.0953416667,-79.3019116667,
2021-07-10,40.421746268,-79.6764389234,Pennsylvania
2021-07-14,38.9762315434,-77.2052636091,Maryland
2021-07-14,36.0438528333,-81.4644916667,North Carolina
2021-07-15,39.6375366667,-75.7561416667,Delaware
2021-07-11,37.8004638734,-80.0471250099,Virginia
2021-07-16,41.2241668701,-81.5274887085,Ohio
2021-07-16,38.694896698,-86.6979675293,Indiana
2021-07-17,41.3094337563,-74.2168594096,New York
2021-07-17,38.7266027,-77.39785145,Virginia
2021-07-17,36.8346386658,-89.1728607005,Kentucky
2021-07-16,35.9009786874,-84.0701565519,Tennessee
2021-07-18,38.9398013676,-77.4085692689,Virginia
2021-07-18,39.79661502,-75.61238478,Delaware
2021-07-18,35.9344024658,-78.4848480225,North Carolina
2021-07-20,39.579552929,-78.1051245332,West Virginia
2021-07-20,40.5873813118,-74.7129408197,New Jersey
2021-07-20,39.4388046265,-76.9011001587,Maryland
2021-07-20,39.0147235059,-76.4503397886,Maryland
2021-07-14,39.6807640971,-76.4935518153,Maryland
2021-07-21,41.81063,-72.446945,Connecticut
2021-07-22,37.0929955552,-80.7026893181,Virginia
2021-07-23,39.3689231873,-76.8056182861,Maryland
2021-07-24,35.2417602539,-85.2350082397,Tennessee
2021-07-24,39.6291617129,-76.5063503326,Maryland
2021-07-24,39.38376344,-75.66823595,Delaware
2021-07-25,38.8083804958,-77.7180670203,Virginia
2021-07-26,41.327330703,-72.3272348102,Connecticut
2021-07-21,40.6107347219,-74.4369146838,New Jersey
2021-07-30,40.1470489502,-75.1699447632,Pennsylvania
2021-07-31,42.8327982,-78.7399504,New York
2021-07-31,41.7935333,-74.1803894,New York
2021-07-31,42.0568504333,-80.0978469849,Pennsylvania
2021-07-31,41.1787436957,-73.4686611206,Connecticut
2021-07-31,41.2572178962,-81.5360232675,Ohio
2021-07-30,41.2451222222,-73.7971805556,New York
2021-07-30,41.2441166667,-73.7969361111,New York
2021-08-01,41.6794808535,-73.8979492709,New York
2021-07-30,40.61902,-80.0320666667,Pennsylvania
2021-08-02,43.2208922435,-70.6254395929,Maine
2021-07-26,33.9974216667,-83.9289166667,Georgia
2021-08-03,40.8324928284,-74.7028961182,New Jersey
2021-08-03,39.1931265954,-76.9190381227,Maryland
2021-08-04,41.2524676019,-73.4500297755,Connecticut
2021-08-04,42.299,-73.6146616667,New York
2021-08-04,40.0073388827,-87.554275,Illinois
2021-08-04,34.878650474,-86.008282056,Alabama
2021-08-04,33.9300795913,-86.7923532799,Alabama
2021-08-03,33.3755616667,-84.777345,Georgia
2021-08-07,38.960195,-77.05355,District of Columbia
2021-08-08,33.6637433917,-83.929275535,Georgia
2021-08-08,39.77000698,-75.56995155,Delaware
2021-08-12,39.314445,-76.82805,Maryland
2021-08-12,41.2397849743,-73.3713753312,Connecticut
2021-08-12,40.5866936016,-74.7128217138,New Jersey
2021-08-12,37.3703277778,-79.4198694444,Virginia
2021-08-12,37.3702472222,-79.4199361111,Virginia
2021-08-13,38.944145096,-77.2708252256,Virginia
2021-08-08,38.0547869689,-78.48842411,Virginia
2021-08-14,39.0106029611,-77.5331250206,Virginia
2021-08-14,39.8044776917,-77.39868927,Pennsylvania
2021-08-14,33.736530304,-84.1363372803,Georgia
2021-08-14,34.0424957888,-83.8899022599,Georgia
2021-08-16,40.3361179424,-75.1877724114,Pennsylvania
2021-08-16,33.5551434258,-86.6977838981,Alabama
2021-06-07,40.3289996091,-76.8434757276,Pennsylvania
2021-08-18,38.9803695679,-78.7312774658,West Virginia
2021-08-19,39.4114407467,-76.3979585096,Maryland
2021-08-22,38.9858306537,-77.2389902226,Maryland
2021-08-22,35.7957932078,-78.7744976634,North Carolina
2021-08-23,42.5448943437,-72.4150834957,Massachusetts
2021-08-25,39.0413665771,-77.1522674561,Maryland
2021-08-25,34.8434201976,-85.3171766681,Georgia
2021-08-25,36.3062755298,-88.8541240991,Tennessee
2021-08-26,36.0739528333,-78.8593533333,North Carolina
2021-08-26,37.678918769,-77.4551415204,Virginia
2021-08-26,41.1744907991,-73.4083098609,Connecticut
2021-08-28,39.0060435036,-77.3788203753,Virginia
2021-08-27,41.1270453061,-81.9066988356,Ohio
2021-08-28,39.74864474,-75.67396351,Delaware
2021-08-28,41.2737754444,-73.6800877384,New York
2021-08-28,41.0188781703,-74.2335471791,New Jersey
2021-08-29,35.1853054064,-80.8178450168,North Carolina
2021-08-29,36.2096214052,-81.6896833107,North Carolina
2021-09-01,36.1285120711,-80.2814075841,North Carolina
2021-09-01,35.9327437527,-82.7071257389,North Carolina
2021-09-03,37.9913354058,-81.1467293033,West Virginia
2021-09-03,38.8043533333,-90.37992,Missouri
2021-09-03,41.2503805556,-73.7933722222,New York
2021-09-04,38.4978033333,-85.2501366667,Kentucky
2021-09-05,35.5973225783,-81.6249158949,North Carolina
2021-09-05,34.2881068017,-84.2294820836,Georgia
2021-09-06,40.6687309128,-74.3707228918,New Jersey
2021-09-06,35.0802175541,-85.0477415951,Tennessee
2021-09-06,39.77824782,-75.71859906,Delaware
2021-09-08,36.5571171842,-87.3054608311,Tennessee
2021-09-10,35.7650911524,-78.6757497967,North Carolina
2021-09-12,38.7602903679,-77.060010843,Virginia
2021-09-12,39.6368133333,-75.7552416667,Delaware
2021-06-23,40.5072149797,-79.8852134831,Pennsylvania
2021-09-17,33.8120896037,-81.8316886721,South Carolina
2021-09-16,36.0350488363,-79.0402324808,North Carolina
2021-09-17,35.6478385,-78.46888,North Carolina
2021-09-18,33.830325,-80.8200083333,South Carolina
2021-09-25,36.0605734691,-79.1177931765,North Carolina
2021-09-12,39.1253075611,-84.2474874476,Ohio
2021-09-26,36.0234923708,-78.9283249062,North Carolina
2021-10-03,39.83115297,-75.56310092,Delaware
2021-09-29,39.3901962494,-80.0884642079,West Virginia
2018-07-31,38.5487668161,-76.803189881,Maryland
2018-07-29,38.7074081101,-76.6931798194,Maryland
2021-08-24,41.1051416667,-73.8319638889,New York
2021-10-22,39.7713383333,-87.314155,Indiana
2005-07-05,35.5660762649,-87.4469247337,Tennessee
2021-05-10,38.9142840814,-77.1570656458,Virginia
2021-05-26,39.0219330682,-77.250745113,Virginia
2021-07-19,41.04453,-75.25423,Pennsylvania
2021-08-17,42.1328061278,-73.4573011475,Massachusetts
2022-03-28,36.1878724587,-78.8209201889,North Carolina
2022-03-31,33.4370528878,-84.4885949045,Georgia
2020-10-02,33.7622733603,-84.2956631239,Georgia
2022-04-21,35.9238935269,-78.6003922486,North Carolina
2022-04-23,35.509688222,-80.1724774714,North Carolina
2022-04-23,35.712795,-82.1121583333,North Carolina
2022-04-27,35.2750633333,-82.4947533333,North Carolina
2022-05-01,35.9755863832,-87.1377065879,Tennessee
2022-05-01,38.8625556425,-78.3113869699,Virginia
2022-05-01,35.9018083333,-79.0397333333,North Carolina
2022-05-01,35.9518059543,-78.9777854288,North Carolina
2022-05-01,40.0584666667,-75.2443694444,Pennsylvania
2022-04-30,35.8310357824,-78.3899402618,North Carolina
2022-05-05,37.5281976243,-77.9404768712,Virginia
2022-05-05,34.949075,-80.2342383333,North Carolina
2022-04-29,35.6464377957,-78.2740418904,North Carolina
2022-05-08,40.3573388889,-76.8619388889,Pennsylvania
2022-05-09,34.814967033,-85.033747941,Georgia
2022-05-13,35.7700909,-78.5703509,North Carolina
2022-05-15,40.5252871928,-74.3995578827,New Jersey
2021-07-22,37.5664316275,-85.6693239886,Kentucky
2022-05-21,38.9368038252,-76.5052302741,Maryland
2022-05-21,35.838345,-78.4027166667,North Carolina
2022-05-11,38.7211213,-76.6453286,Maryland
2022-05-24,35.1608916667,-80.1345528333,North Carolina
2022-05-22,39.6637978151,-80.4765844488,West Virginia
2022-05-25,40.0727828269,-78.3280651197,Pennsylvania
2022-05-28,33.9629133333,-84.5862716667,Georgia
2022-05-28,35.7154548402,-78.7378663396,North Carolina
2022-05-29,35.9584741108,-79.0648453445,North Carolina
2022-05-29,39.1739425659,-77.2270812988,Maryland
2022-05-29,42.59623,-72.2166366667,Massachusetts
2022-06-02,37.3047247863,-76.9965266156,Virginia
2022-06-02,35.9486306768,-79.062475126,North Carolina
2022-06-03,35.9410491446,-78.6753723957,North Carolina
2022-06-03,35.9410885815,-78.6756894831,North Carolina
2022-06-03,39.1870865572,-77.1338777969,Maryland
2022-06-05,35.7839466667,-90.7077033333,Arkansas
2022-06-05,37.1931090905,-79.1128767283,Virginia
2022-06-04,39.236177269,-76.2804949216,Maryland
2022-06-06,39.5107910588,-84.7243994789,Ohio
2022-06-06,35.6775383333,-84.4555666667,Tennessee
2022-06-06,35.9228499275,-79.0310136574,North Carolina
2022-06-07,35.5058216667,-76.802055,North Carolina
2022-06-08,40.5867383333,-74.1235888333,New York
2022-06-08,38.9722283333,-77.1984783333,Maryland
2022-06-08,36.3641432229,-87.3540338004,Tennessee
2022-06-10,35.5071799703,-80.8462613128,North Carolina
2022-06-10,39.499360926,-77.6233977484,Maryland
2022-06-10,40.067641221,-75.7189679716,Pennsylvania
2022-06-10,35.4574825381,-82.171593625,North Carolina
2022-06-11,35.0118734739,-86.3628686879,Tennessee
2022-06-11,36.0971500239,-87.2852031734,Tennessee
2022-06-12,39.5745048523,-78.0848007202,West Virginia
2022-06-12,38.9150921988,-77.1530539132,Virginia
2022-06-13,41.385325,-81.6962883333,Ohio
2022-06-13,43.746804727,-73.2801992609,Vermont
2022-06-13,43.7464898735,-73.2799828837,Vermont
2022-06-14,42.0883887308,-73.9078949858,New York
2022-06-14,40.5608643378,-74.8266616979,New Jersey
2022-06-12,35.9140916667,-82.7574466667,North Carolina
2022-06-15,39.90343,-75.0283583333,New Jersey
2022-06-16,35.7925535743,-78.6689855976,North Carolina
2022-06-17,40.1517444733,-79.4713752356,Pennsylvania
2022-06-17,39.2347033333,-75.9936916667,Maryland
2022-06-18,40.3686141968,-74.7745056152,New Jersey
2022-06-18,42.0334481633,-74.1883936996,New York
2022-06-19,34.06017319,-84.46599828,Georgia
2022-06-20,40.5864738,-74.1308667,New York
2022-06-19,38.6965168108,-90.4817150161,Missouri
2022-06-20,38.7576222217,-77.1168833333,Virginia
2022-06-21,38.437755,-78.1928333333,Virginia
2022-06-16,40.5887757382,-74.6154511071,New Jersey
2022-06-21,35.7700909,-78.5703509,North Carolina
2022-06-23,35.8388756425,-78.5380726679,North Carolina
2022-06-23,41.1096848656,-87.0422378149,Indiana
2022-06-23,40.898116,-78.084747,Pennsylvania
2022-06-18,40.6455692614,-74.6428812696,New Jersey
2022-06-24,40.43574644,-74.27692143,New Jersey
2022-06-24,39.9329910278,-75.3153762817,Pennsylvania
2022-06-20,40.0784416683,-79.9349408504,Pennsylvania
2022-06-25,35.4590838,-84.7612898,Tennessee
2022-06-27,38.6894578487,-77.0485665277,Maryland
2022-06-21,40.576874892,-74.5436777424,New Jersey
2022-06-29,35.64064662,-82.59457886,North Carolina
2022-06-30,35.9446934704,-79.0274421685,North Carolina
2022-06-30,38.9723846029,-77.2000312162,Maryland
2022-07-02,37.5366401672,-77.4551620483,Virginia
2022-07-02,36.4126319885,-80.7296981812,North Carolina
2022-07-02,39.8853759766,-76.7319335938,Pennsylvania
2022-07-02,33.9368209839,-84.602935791,Georgia
2022-07-03,36.5315866667,-81.0867388333,North Carolina
2022-07-04,42.5060916667,-72.64654,Massachusetts
2022-07-04,35.7828983,-78.3831818,North Carolina
2022-07-05,39.3445478108,-81.4804834102,West Virginia
2022-07-06,38.062388479,-85.7329706717,Kentucky
2022-07-06,35.6448639091,-85.9377615061,Tennessee
2022-07-07,44.0073414646,-73.1812702121,Vermont
2022-07-06,42.48184,-72.6967733333,Massachusetts
2022-07-09,39.102878285,-76.584793817,Maryland
2022-07-09,39.63938,-75.7559583333,Delaware
2022-05-23,37.8271192,-83.61946019,Kentucky
2020-09-06,40.7697953051,-74.5273261014,New Jersey
2022-07-03,41.321850478,-74.67288891,New Jersey
2022-07-09,40.8969828125,-73.53513812,New York
2022-07-11,38.9934544669,-78.0463802981,Virginia
2022-07-11,40.9887166667,-72.3676616667,New York
2022-07-11,35.0347166667,-80.94258,South Carolina
2022-07-12,39.4528533333,-77.4735416667,Maryland
2022-07-12,39.6395383333,-75.7554383333,Delaware
2022-07-13,36.0701045599,-79.0853859939,North Carolina
2022-07-12,41.2490883333,-81.5562133333,Ohio
2022-07-09,40.8476916667,-73.48593,New York
2022-07-14,43.1051514684,-79.3042600527,
2022-07-14,39.3423733441,-82.0628700724,Ohio
2022-07-15,39.6369533333,-75.7555166667,Delaware
2022-07-16,39.29157262,-76.77712173,Maryland
2022-07-17,35.6838505715,-78.6931168848,North Carolina
2022-07-17,39.5136756897,-77.5013504028,Maryland
2022-07-16,39.5861555556,-79.5766138889,West Virginia
2022-07-18,38.5741252452,-76.7713943404,Maryland
2022-07-18,40.3924179077,-79.7509918213,Pennsylvania
2022-07-10,41.0696554999,-74.8519347774,New Jersey
2022-07-19,40.1556265544,-75.1864091249,Pennsylvania
2022-07-20,37.15042526,-80.44032753,Virginia
2022-07-15,40.8862154,-74.1843765043,New Jersey
2022-07-19,36.220969,-81.688826,North Carolina
2022-07-21,43.8496822,-69.74224009,Maine
2022-07-21,35.4376513185,-85.9503476043,Tennessee
2022-07-21,35.461140609,-82.9830984406,North Carolina
2022-07-22,42.2761616667,-71.29445,Massachusetts
2022-07-22,37.263755,-80.4650116667,Virginia
2022-07-23,42.54438,-74.1507638333,New York
2022-07-23,39.7146902833,-78.3226717814,Maryland
2022-07-23,35.6395021442,-78.8036105363,North Carolina
2022-07-24,39.2865638733,-77.7511978149,Virginia
2022-07-24,41.425126028,-72.8965908307,Connecticut
2022-07-23,38.9183,-77.3493716667,Virginia
2022-07-24,40.68171655,-82.06596935,Ohio
2022-07-25,39.0595817566,-80.3361129761,West Virginia
2022-07-26,40.61820404,-74.4309448,New Jersey
2022-07-24,41.009160869,-74.7865382424,New Jersey
2022-07-27,36.0883888035,-81.8421233073,North Carolina
2022-07-27,39.6364383333,-75.755875,Delaware
2022-07-27,38.52622,-90.5138466667,Missouri
2022-07-28,40.3371036798,-74.2752475665,New Jersey
2022-07-28,41.12216862,-75.42778663,Pennsylvania
2022-07-28,39.5107102366,-84.7243520803,Ohio
2022-07-28,38.3185804399,-79.6554054692,Virginia
2022-07-29,38.4755249023,-78.06690979,Virginia
2022-07-13,39.0255805556,-77.1591638889,Maryland
2022-07-31,35.8906399611,-79.0155948038,North Carolina
2022-08-02,38.20810583,-78.4258823,Virginia
2022-08-03,41.3438208553,-75.8978492856,Pennsylvania
2022-08-03,41.7217060082,-72.2611781003,Connecticut
2022-07-30,43.1018155302,-79.2902799693,
2022-07-30,43.1079981801,-79.3043040679,
2022-08-03,41.9081616667,-73.8349616667,New York
2022-08-03,33.9932783333,-80.9850166667,South Carolina
2022-08-04,41.0988769531,-74.3994827271,New Jersey
2022-08-04,41.0988769531,-74.3995132446,New Jersey
2022-08-04,37.8986106768,-78.25506404,Virginia
2022-08-04,33.3233649065,-86.7556017947,Alabama
2022-08-04,41.0635388333,-72.45742,New York
2022-08-05,40.0302525564,-75.5341317226,Pennsylvania
2022-08-06,37.0982138333,-76.4825216667,Virginia
2022-08-07,41.100769043,-74.3977050781,New Jersey
2022-08-07,36.0640585262,-82.5519996707,Tennessee
2022-08-07,42.276743087,-71.2955547497,Massachusetts
2022-07-27,40.8973210519,-74.1842813017,New Jersey
2022-08-07,39.6385883333,-75.7561116667,Delaware
2022-08-05,34.3227216667,-88.7159883333,Mississippi
2022-08-08,41.3314702354,-79.2066045635,Pennsylvania
2022-08-09,39.7189714485,-84.0387415141,Ohio
2022-08-09,39.638225,-75.7555383333,Delaware
2022-08-09,39.638325,-75.7555466667,Delaware
2022-08-11,40.1370498704,-75.2816667035,Pennsylvania
2022-08-12,40.0008127,-75.2314046,Pennsylvania
2022-08-13,36.90193651,-86.32561372,Kentucky
2022-08-13,40.1976229896,-80.0356217211,Pennsylvania
2022-08-13,40.1575060554,-76.2719587889,Pennsylvania
2022-08-14,34.3550179876,-89.3270112556,Mississippi
2022-08-16,41.1119681551,-73.8305571645,New York
2022-08-18,36.0329022116,-79.0517806548,North Carolina
2022-08-18,40.4173567754,-74.2424359852,New York
2022-08-21,41.1781921387,-74.0821990967,New York
2022-08-21,41.3033054397,-72.987849433,Connecticut
2022-08-22,39.5130605727,-84.7255393365,Ohio
2022-08-22,35.2798215316,-82.7805060305,North Carolina
2022-08-15,39.4804280525,-80.6267642046,West Virginia
2022-07-27,41.6744466667,-73.9325416667,New York
2022-08-22,33.7859679608,-84.1920042783,Georgia
2022-08-20,39.9363638889,-77.5891027778,Pennsylvania
2022-08-24,43.2590390897,-77.4516838262,New York
2022-08-24,40.0779528333,-75.226105,Pennsylvania
2022-08-23,40.4193553375,-80.1582828631,Pennsylvania
2022-08-26,37.7132342616,-89.2201277801,Illinois
2022-08-26,39.5288166667,-79.407355,Maryland
2022-08-28,35.1386461183,-89.8212036557,Tennessee
2022-08-30,39.0813376863,-84.4575036204,Kentucky
2022-08-31,39.5621654671,-75.7230873965,Delaware
2022-08-02,35.2747994575,-82.4950365481,North Carolina
2022-08-31,33.2884616667,-88.7643283333,Mississippi
2022-09-02,38.4535347501,-77.1539351249,Maryland
2022-09-02,36.3901257259,-94.2361951159,Arkansas
2022-09-01,33.8866416667,-83.3619216667,Georgia
2022-09-02,39.3836404849,-76.6501577385,Maryland
2022-09-02,42.47073571,-72.25210852,Massachusetts
2021-06-29,35.9852294684,-94.1727018373,Arkansas
2022-05-18,40.4504001,-76.17584287,Pennsylvania
2022-09-03,40.9199829102,-74.2383041382,New Jersey
2022-09-03,40.5946952384,-80.087597184,Pennsylvania
2022-08-31,38.9109905502,-79.7530748387,West Virginia
2022-09-04,37.3568716667,-88.9160783333,Illinois
2022-09-05,39.1324666981,-77.5359095727,Virginia
2022-09-05,37.4697579521,-82.5457818991,Kentucky
2022-09-05,40.258381985,-80.11287231,Pennsylvania
2022-09-05,39.6366783333,-75.7557133333,Delaware
2022-09-06,33.44083901,-86.87954017,Alabama
2022-09-07,40.0349504127,-75.5317355527,Pennsylvania
2022-09-05,39.3237827064,-86.4162621502,Indiana
2022-09-07,35.5311283333,-85.02375,Tennessee
2022-09-07,33.2772833333,-88.7933666667,Mississippi
2022-09-08,35.0354402577,-80.7131323612,North Carolina
2022-09-08,40.57197028,-79.91930001,Pennsylvania
2022-09-10,37.2666288168,-80.4636244477,Virginia
2022-09-10,37.2647749127,-80.4635571644,Virginia
2022-09-10,37.2661737213,-80.4635757488,Virginia
2022-09-09,42.616555,-73.7814783333,New York
2022-09-10,37.2692689811,-80.460039807,Virginia
2022-09-10,33.412109375,-84.8824005127,Georgia
2022-09-10,37.266541184,-80.4631216173,Virginia
2022-09-09,33.9469788513,-87.9850553479,Alabama
2022-09-10,37.2693086036,-80.4609171192,Virginia
2022-09-10,37.2704671836,-80.457827272,Virginia
2022-09-10,37.2670137976,-80.4623213132,Virginia
2022-09-10,38.69803091,-76.95844116,Maryland
2022-09-10,34.2963902796,-87.273878434,Alabama
2022-09-11,35.9990086388,-78.9912322345,North Carolina
2022-09-11,34.91467,-85.2713916667,Georgia
2022-09-11,35.8537873,-78.6860246,North Carolina
2022-09-11,34.4270733067,-87.3191464918,Alabama
2022-09-14,35.9242133333,-78.5999216667,North Carolina
2022-08-28,40.3031695178,-75.0387095155,Pennsylvania
2022-09-15,33.1576305,-85.3786916667,Alabama
2022-09-15,39.8367906318,-76.3740675037,Pennsylvania
2022-05-04,39.97534415,-74.73809467,New Jersey
2022-09-17,37.2329524802,-77.3539773687,Virginia
2022-09-03,43.1134111729,-79.2788383333,
2022-09-19,35.2576652254,-80.694400342,North Carolina
2015-05-13,33.0986450738,-83.7131132931,Georgia
2022-09-21,38.933231,-77.05096,District of Columbia
2022-09-21,33.7692586592,-84.2652071977,Georgia
2022-09-22,40.3192606978,-75.42831848,Pennsylvania
2022-09-22,36.1299528333,-94.1546388333,Arkansas
2022-09-23,36.1428773264,-79.4333599695,North Carolina
2022-08-27,40.5782952417,-80.180666758,Pennsylvania
2022-09-24,41.4533343818,-73.017479796,Connecticut
2022-09-25,38.8679583333,-77.3894633333,Virginia
2022-09-26,39.6395116667,-75.7559533333,Delaware
2022-09-28,37.467453397,-82.5444988711,Kentucky
2022-09-28,37.4670757507,-82.5461512594,Kentucky
2022-09-28,36.1114512664,-79.5012831409,North Carolina
2022-09-29,43.2721252441,-70.6920471191,Maine
2022-09-28,36.111575,-79.5014633333,North Carolina
2022-10-01,35.8196678162,-78.6297225952,North Carolina
2022-10-03,39.1331058069,-77.0233238834,Maryland
2022-10-04,39.3372832013,-82.0149911027,Ohio
2022-10-04,37.399775181,-79.1859627329,Virginia
2005-09-09,36.8816882811,-90.2761242579,Missouri
2022-10-08,35.8642116667,-78.6648466667,North Carolina
2022-10-08,36.3242905448,-79.0708836448,North Carolina
2022-08-15,40.9725889796,-74.1220413236,New Jersey
2022-10-13,35.6410217285,-82.492805481,North Carolina
2022-10-23,42.6314553075,-73.8124350831,New York
2022-10-03,34.7765626107,-82.3504941166,South Carolina
2022-10-24,38.7575438989,-77.0984529331,Virginia
2022-10-25,40.5823835975,-74.554649487,New Jersey
2022-11-01,39.6396333333,-75.75643,Delaware
2022-11-02,33.6295045261,-83.8814732899,Georgia
2022-11-03,36.1124579163,-79.4988171176,North Carolina
2022-08-07,38.6729722382,-76.4356620859,Maryland
2022-10-07,33.773234938,-84.3357985953,Georgia
2022-08-29,34.7756638889,-82.3618,South Carolina
2022-09-07,34.517381697,-86.3974235756,Alabama
2022-05-13,38.628595,-89.291855,Illinois
2022-06-23,37.8781342204,-79.2240904618,Virginia
2022-08-07,39.4010716667,-76.6857533333,Maryland
2022-08-07,39.4002833333,-76.6836083333,Maryland
2023-03-01,36.2313412482,-80.3051313758,North Carolina
2021-06-01,41.3563759402,-72.6306984082,Connecticut
2023-03-26,34.49772028,-84.37794028,Georgia
2023-03-28,35.9064255208,-78.9799793197,North Carolina
2023-03-31,35.6779239,-78.62887779,North Carolina
2023-03-31,36.0704151448,-78.9105851949,North Carolina
2023-04-10,34.155456543,-85.1503448486,Georgia
2023-04-11,33.9532546997,-84.0606002808,Georgia
2023-04-11,33.9546432495,-84.061416626,Georgia
2023-04-16,35.3564453125,-82.5237197876,North Carolina
2023-04-16,38.9064883333,-76.760505,Maryland
2023-04-16,40.6271647507,-74.5063407953,New Jersey
2023-04-06,32.1768416667,-85.7075666667,Alabama
2023-04-18,36.0653915924,-79.8077613766,North Carolina
2023-04-19,38.78187731,-77.79343728,Virginia
2023-04-20,35.8458067943,-81.5642428492,North Carolina
2023-04-20,36.0709221667,-79.8074333333,North Carolina
2023-04-20,39.1423503925,-76.8871712197,Maryland
2023-04-22,38.8525383333,-77.1902783333,Virginia
2023-04-22,39.785469384,-77.2118762602,Pennsylvania
2023-04-22,36.2127333333,-81.6572716667,North Carolina
2023-04-24,38.8513208035,-77.1943232231,Virginia
2023-04-25,40.7379,-74.2923888889,New Jersey
2023-04-26,38.8069083333,-78.52835,Virginia
2023-04-26,36.1050805,-79.1468111667,North Carolina
2023-04-26,39.2422263895,-77.9283501127,West Virginia
2023-04-28,38.9902479489,-77.2542304828,Virginia
2023-04-28,37.9050533333,-84.3626033333,Kentucky
2023-04-30,41.0493159204,-81.2865001551,Ohio
2023-04-29,39.266545,-77.2974916667,Maryland
2023-04-30,35.9557399021,-79.1859602183,North Carolina
2023-05-09,38.3122374,-81.5710889,West Virginia
2023-05-17,36.2927395944,-82.4709528779,Tennessee
2023-05-22,41.7877689732,-71.8657260132,Connecticut
2023-05-29,38.0749638889,-85.760775,Kentucky
2023-05-26,36.13327,-79.8445889999,North Carolina
2023-05-31,39.7335886729,-80.0367763638,Pennsylvania
2023-06-03,38.0850070808,-75.5392813962,Maryland
2023-06-04,41.2247116667,-81.53228,Ohio
2023-06-06,36.133136,-79.84149,North Carolina
2023-05-21,33.8865413703,-83.390683774,Georgia
2023-06-04,41.2190666667,-81.5310966667,Ohio
2023-06-13,38.964505,-77.0515888333,District of Columbia
2023-06-14,33.1494138333,-89.0415721667,Mississippi
2023-06-19,35.272856358,-82.3117794819,North Carolina
2023-06-20,33.8994444444,-85.6139444444,Alabama
2023-06-21,39.6163859211,-79.8276633024,West Virginia
2023-06-23,40.4417086579,-76.8606146705,Pennsylvania
2023-06-24,35.96981709,-78.94368669,North Carolina
2023-06-25,33.908231376,-83.9091937072,Georgia
2023-06-27,40.8580179055,-73.225359255,New York
2023-06-27,39.4766596143,-77.54927527,Maryland
2023-06-28,40.3923339844,-74.1049499512,New Jersey
2023-06-29,41.2289116667,-73.2625116667,Connecticut
2023-06-29,34.9206409295,-89.8494621488,Mississippi
2023-06-30,39.8009355041,-75.6620254834,Delaware
2023-06-30,37.0550049651,-79.5816586353,Virginia
2023-06-28,39.6468583333,-84.4131383333,Ohio
2023-06-30,33.3727012016,-83.905185191,Georgia
2023-06-30,34.5111088294,-82.6233071728,South Carolina
2023-06-30,41.302546,-76.271985,Pennsylvania
2023-06-30,40.43056225,-75.0888768,Pennsylvania
2023-06-30,36.6507,-80.4813383333,Virginia
2023-06-30,33.7244104165,-84.3128926753,Georgia
2023-06-28,40.7289356903,-77.6497109407,Pennsylvania
2023-06-30,32.5446702277,-92.2204470527,Louisiana
2023-06-29,41.0618660086,-73.9392812671,New York
2023-06-29,38.7654380009,-78.3100863491,Virginia
2023-07-01,39.1963397339,-76.8965886255,Maryland
2023-06-25,35.2023335,-78.9761271,North Carolina
2023-07-01,41.054187,-73.842358,New York
2023-07-04,41.5317077637,-76.2331848145,Pennsylvania
2023-07-07,35.263237306,-80.7226571048,North Carolina
2023-07-07,35.2641516195,-80.7228709182,North Carolina
2023-07-06,33.9105206706,-85.626891485,Alabama
2023-07-07,35.4594071229,-80.9774850785,North Carolina
2023-07-07,37.27158324,-80.44915817,Virginia
2023-07-07,38.3341803371,-85.6044460771,Kentucky
2023-07-07,39.4656313711,-76.9336077198,Maryland
2023-07-08,40.4292299336,-79.9016967949,Pennsylvania
2023-07-08,36.0045468231,-81.1735377833,North Carolina
2023-07-08,40.1546020508,-76.1956329346,Pennsylvania
2023-07-08,40.1538391113,-76.1951217651,Pennsylvania
2023-07-08,35.4328790672,-82.2463334819,North Carolina
2023-07-08,40.53843,-80.1104278333,Pennsylvania
2023-07-08,36.0024814417,-78.918995158,North Carolina
